order_id,product_id,order_date,courier_delivery,city,district,type_of_delivery,estimated_delivery_time_days,product_rating,ontime
531434,179,2022-10-23,SiCepat,Bogor,Cileungsi,Express,5,4,Ontime
626902,183,2023-06-10,Ninja Xpress,Denpasar,Renon,Same Day,4,2,Ontime
923145,222,2022-10-06,J&T Express,Denpasar,Denpasar Timur,Next Day,4,1,Ontime
885308,228,2022-10-24,SiCepat,Padang,Pauh,Next Day,3,2,Ontime
407620,150,2023-01-10,SiCepat,Yogyakarta,Gondomanan,Reguler,3,1,Ontime
276325,162,2022-07-22,SiCepat,Surakarta,Mojogedang,Same Day,4,5,Ontime
159490,222,2022-08-10,J&T Express,Medan,Medan Timur,Next Day,3,5,Ontime
966715,151,2022-12-14,J&T Express,Pekanbaru,Senapelan,Express,4,5,Ontime
434254,212,2023-04-12,POS Indonesia,Padang,Kuranji,Next Day,1,5,Ontime
981912,112,2023-06-04,POS Indonesia,Padang,Pauh,Next Day,2,5,Ontime
787655,114,2022-11-06,Ninja Xpress,Bekasi,Mustika Jaya,Express,3,1,Ontime
562842,189,2022-10-16,Ninja Xpress,Batam,Batam Kota,Same Day,4,1,Ontime
835826,142,2023-04-28,POS Indonesia,Batam,Bulang,Same Day,3,1,Ontime
755724,243,2022-09-29,JNE,Bekasi,Medan Satria,Express,4,1,Ontime
172439,139,2023-03-06,POS Indonesia,Padang,Lubuk Begalung,Reguler,1,5,Ontime
154180,189,2022-12-22,SiCepat,Pontianak,Pontianak Kota,Next Day,1,4,Ontime
256285,226,2022-12-11,POS Indonesia,Makassar,Bonto,Same Day,5,5,Ontime
75900,300,2022-12-26,Ninja Xpress,Padang,Bungus Teluk Kabung,Next Day,3,5,Ontime
257802,195,2022-11-14,Ninja Xpress,Malang,Singosari,Same Day,5,1,Ontime
501602,284,2023-05-01,J&T Express,Medan,Medan Perjuangan,Reguler,2,2,Ontime
770729,199,2023-01-20,POS Indonesia,Makassar,Rappocini,Reguler,2,1,Ontime
561223,247,2023-05-28,Ninja Xpress,Bandung,Cicendo,Next Day,5,2,Ontime
595877,284,2022-06-28,Ninja Xpress,Makassar,Makassar Selatan,Next Day,5,1,Ontime
164203,183,2022-06-20,Ninja Xpress,Pontianak,Pontianak Barat,Express,5,4,Ontime
288643,295,2022-11-08,SiCepat,Makassar,Wajo,Express,3,4,Ontime
161125,152,2023-01-17,SiCepat,Malang,Klojen,Next Day,4,3,Ontime
720826,159,2023-01-31,Ninja Xpress,Surakarta,Kebakkramat,Next Day,1,4,Ontime
599875,220,2023-03-02,JNE,Pontianak,Pontianak Barat,Express,5,5,Ontime
590453,161,2022-09-19,SiCepat,Padang,Padang Barat,Next Day,2,3,Ontime
551389,189,2023-02-04,J&T Express,Tangerang,Cipondoh,Next Day,5,3,Ontime
948891,130,2023-01-10,JNE,Depok,Beji,Express,1,1,Ontime
264177,229,2023-06-09,Ninja Xpress,Bekasi,Bekasi Selatan,Next Day,5,2,Ontime
962375,117,2022-07-10,JNE,Jakarta,Senen,Next Day,4,1,Ontime
260259,171,2023-05-01,JNE,Bekasi,Bekasi Jaya,Next Day,2,4,Ontime
155297,207,2023-01-04,POS Indonesia,Pekanbaru,Sail,Next Day,4,1,Ontime
253226,292,2022-07-13,J&T Express,Palembang,Bukit Kecil,Express,2,3,Ontime
872348,299,2023-01-17,J&T Express,Palembang,Seberang Ulu III,Same Day,3,2,Ontime
713821,226,2023-04-02,J&T Express,Surabaya,Tegalsari,Express,3,4,Ontime
242557,234,2022-09-26,SiCepat,Pontianak,Pontianak Utara,Express,3,2,Ontime
515228,126,2022-10-17,Ninja Xpress,Depok,Cimanggis,Reguler,2,3,Ontime
10371,273,2023-03-19,POS Indonesia,Medan,Medan Johor,Express,2,2,Ontime
830723,161,2023-04-07,J&T Express,Surabaya,Wonokromo,Next Day,1,4,Ontime
85352,279,2023-05-17,POS Indonesia,Bandar Lampung,Rajabasa,Next Day,4,2,Ontime
222166,295,2022-10-27,JNE,Batam,Bengkong,Reguler,4,3,Ontime
579959,260,2023-04-04,JNE,Depok,Pancoran Mas,Express,1,3,Ontime
921685,187,2023-03-04,Ninja Xpress,Padang,Padang Utara,Next Day,3,5,Ontime
551598,297,2023-03-23,SiCepat,Denpasar,Renon,Express,4,5,Ontime
389256,166,2022-08-27,SiCepat,Malang,Sukun,Reguler,4,2,Ontime
810309,218,2023-02-06,SiCepat,Bekasi,Bekasi Utara,Next Day,2,3,Ontime
680917,122,2023-01-22,J&T Express,Batam,Belakang Padang,Next Day,4,1,Ontime
297664,295,2023-05-12,Ninja Xpress,Yogyakarta,Wirobrajan,Next Day,3,3,Ontime
506081,113,2023-04-04,Ninja Xpress,Surabaya,Asemrowo,Express,2,5,Ontime
444135,210,2023-03-05,SiCepat,Batam,Sagulung,Same Day,4,4,Ontime
622144,252,2023-01-07,POS Indonesia,Bandar Lampung,Rajabasa,Next Day,3,3,Ontime
41301,249,2022-12-21,POS Indonesia,Tangerang,Curug,Same Day,5,3,Ontime
295777,187,2022-10-22,Ninja Xpress,Surakarta,Ngargoyoso,Reguler,2,2,Ontime
188418,184,2023-02-10,J&T Express,Padang,Padang Timur,Same Day,5,1,Ontime
808252,164,2022-11-25,SiCepat,Bandung,Cicendo,Same Day,5,5,Ontime
914135,292,2022-12-07,SiCepat,Batam,Sekupang,Same Day,3,2,Ontime
309360,234,2022-10-23,Ninja Xpress,Surakarta,Kartasura,Reguler,1,3,Ontime
621941,254,2023-03-12,Ninja Xpress,Pekanbaru,Pekanbaru Kota,Express,3,5,Ontime
445568,164,2023-01-27,Ninja Xpress,Tangerang,Pagedangan,Next Day,1,2,Ontime
237045,256,2022-12-29,JNE,Pekanbaru,Bukit Raya,Same Day,5,3,Ontime
250997,173,2023-05-17,J&T Express,Denpasar,Kerobokan,Same Day,1,5,Ontime
152380,287,2022-08-17,JNE,Bekasi,Pondok Melati,Same Day,2,3,Ontime
659174,235,2022-12-14,SiCepat,Makassar,Tamalanrea,Next Day,3,1,Ontime
697437,145,2023-02-18,SiCepat,Bandar Lampung,Teluk Betung Selatan,Express,1,5,Ontime
359174,157,2022-08-24,Ninja Xpress,Bogor,Nanggung,Reguler,1,5,Ontime
65874,204,2022-12-29,J&T Express,Jakarta,Setiabudi,Next Day,1,3,Ontime
453342,267,2023-01-10,J&T Express,Makassar,Biring Romang,Express,2,5,Ontime
641324,151,2022-09-28,J&T Express,Pontianak,Pontianak Kota,Same Day,1,5,Ontime
365615,226,2022-12-19,JNE,Denpasar,Padangsambian Klod,Express,5,2,Ontime
724914,288,2023-06-04,POS Indonesia,Medan,Medan Baru,Express,2,4,Ontime
363529,292,2022-12-11,POS Indonesia,Bekasi,Bekasi Utara,Same Day,2,5,Ontime
518951,273,2023-04-21,Ninja Xpress,Makassar,Makassar Utara,Express,3,2,Ontime
141727,141,2023-05-01,JNE,Padang,Koto Tangah,Next Day,2,5,Ontime
289284,122,2022-10-09,J&T Express,Depok,Cimanggis,Same Day,2,3,Ontime
507023,151,2022-08-27,JNE,Pekanbaru,Sail,Same Day,1,5,Ontime
577528,234,2022-07-17,SiCepat,Malang,Ngajung,Same Day,3,2,Ontime
19887,212,2022-12-31,Ninja Xpress,Bandung,Coblong,Next Day,4,2,Ontime
706313,184,2022-11-09,J&T Express,Pekanbaru,Pekanbaru Kota,Next Day,5,4,Ontime
880327,281,2023-06-05,POS Indonesia,Batam,Lubuk Baja,Same Day,3,5,Ontime
919782,240,2023-03-01,J&T Express,Malang,Lawang,Same Day,1,5,Ontime
112661,271,2023-05-18,POS Indonesia,Pontianak,Pontianak Barat,Reguler,4,5,Ontime
539140,142,2022-09-21,J&T Express,Padang,Padang Barat,Same Day,3,3,Ontime
178375,176,2023-06-02,SiCepat,Semarang,Tugu Mulyo,Reguler,5,4,Ontime
997715,287,2023-03-24,SiCepat,Surakarta,Kalijambe,Reguler,5,3,Ontime
202337,139,2022-11-20,POS Indonesia,Bogor,Babakan Madang,Same Day,2,3,Ontime
521365,213,2023-05-20,JNE,Semarang,Semarang Utara,Express,5,2,Ontime
348103,287,2022-11-15,JNE,Surabaya,Semampir,Reguler,3,5,Ontime
374310,251,2022-06-28,SiCepat,Malang,Tumpang,Same Day,2,4,Ontime
472646,158,2022-11-05,Ninja Xpress,Semarang,Tugu Mulyo,Express,2,3,Ontime
842306,265,2022-12-16,POS Indonesia,Bandar Lampung,Enggal,Same Day,5,2,Ontime
854380,248,2023-01-18,Ninja Xpress,Semarang,Semarang Utara,Next Day,1,2,Ontime
153233,127,2023-02-14,Ninja Xpress,Semarang,Gunungpati,Next Day,1,1,Ontime
438015,294,2023-01-27,POS Indonesia,Surakarta,Mojogedang,Express,2,5,Ontime
683173,132,2023-04-20,SiCepat,Depok,Limo,Same Day,5,1,Ontime
953582,213,2022-12-06,JNE,Depok,Cinere,Reguler,1,5,Ontime
500816,249,2022-09-22,J&T Express,Semarang,Pedurungan,Express,3,3,Ontime
322845,201,2022-08-06,SiCepat,Semarang,Semarang Utara,Next Day,4,1,Ontime
96269,213,2023-04-14,SiCepat,Pekanbaru,Lima Puluh,Same Day,4,1,Ontime
23686,136,2022-10-18,J&T Express,Depok,Cimanggis,Same Day,2,5,Ontime
268711,154,2022-11-04,J&T Express,Surakarta,Banyudono,Next Day,5,1,Ontime
294443,160,2023-04-23,POS Indonesia,Surabaya,Genteng,Reguler,5,1,Ontime
535309,117,2023-04-05,J&T Express,Tangerang,Pasar Kemis,Reguler,5,5,Ontime
388442,118,2023-01-25,JNE,Makassar,Tamalanrea,Next Day,3,1,Ontime
464692,212,2023-01-28,Ninja Xpress,Surakarta,Gemolong,Reguler,2,4,Ontime
7949,161,2022-11-10,Ninja Xpress,Tangerang,Legok,Express,4,5,Ontime
59779,128,2022-07-21,J&T Express,Pontianak,Pontianak Barat,Next Day,4,2,Ontime
741826,290,2022-12-23,Ninja Xpress,Bogor,Dramaga,Reguler,2,4,Ontime
63062,134,2023-04-04,JNE,Palembang,Sukarami,Reguler,1,5,Ontime
127687,112,2022-10-04,SiCepat,Surabaya,Bulak,Next Day,3,5,Ontime
711357,189,2023-03-27,Ninja Xpress,Yogyakarta,Pakualaman,Express,4,4,Ontime
153070,262,2022-11-17,Ninja Xpress,Jakarta,Ciracas,Reguler,1,3,Ontime
151357,178,2022-12-09,SiCepat,Malang,Singosari,Reguler,3,4,Ontime
476096,295,2022-06-13,Ninja Xpress,Bandung,Panyileukan,Express,3,3,Ontime
465760,170,2022-07-12,JNE,Padang,Koto Tangah,Express,5,5,Ontime
213548,145,2023-01-07,Ninja Xpress,Jakarta,Pasar Rebo,Same Day,2,3,Ontime
495116,294,2022-08-06,Ninja Xpress,Batam,Galang,Express,3,4,Ontime
467395,233,2023-02-27,POS Indonesia,Bandung,Bojongloa Kaler,Reguler,1,2,Ontime
294248,142,2023-01-05,POS Indonesia,Pontianak,Pontianak Selatan,Next Day,5,3,Ontime
299969,271,2022-08-16,J&T Express,Makassar,Rappocini,Express,5,3,Ontime
846686,145,2022-08-29,POS Indonesia,Denpasar,Denpasar Tengah,Same Day,1,5,Ontime
528539,136,2022-10-31,J&T Express,Jakarta,Pancoran,Same Day,5,1,Ontime
928513,271,2023-01-26,J&T Express,Pontianak,Pontianak Tenggara,Next Day,4,5,Ontime
493142,181,2023-04-04,SiCepat,Bandar Lampung,Sukabumi,Next Day,5,2,Ontime
225340,158,2023-06-11,J&T Express,Medan,Medan Polonia,Same Day,2,2,Ontime
381968,230,2022-12-06,SiCepat,Bogor,Parung Panjang,Same Day,5,5,Ontime
996913,205,2023-03-25,J&T Express,Surabaya,Kenjeran,Express,5,3,Ontime
730705,182,2023-04-14,SiCepat,Bandung,Bandung Wetan,Express,4,5,Ontime
505793,237,2022-11-22,POS Indonesia,Bogor,Gunung Putri,Reguler,5,5,Ontime
25346,293,2022-09-11,J&T Express,Malang,Ngajung,Next Day,3,3,Ontime
581768,287,2022-10-14,SiCepat,Surakarta,Gemolong,Express,3,2,Ontime
910989,260,2022-11-12,Ninja Xpress,Palembang,Kemuning,Next Day,4,5,Ontime
610269,181,2023-04-12,JNE,Denpasar,Denpasar Timur,Next Day,1,5,Ontime
359243,156,2022-10-31,J&T Express,Pekanbaru,Marpoyan Damai,Same Day,1,4,Ontime
238504,204,2022-08-23,JNE,Palembang,Sukarami,Same Day,5,4,Ontime
591284,141,2023-02-24,J&T Express,Bandar Lampung,Rajabasa,Same Day,3,5,Ontime
465271,211,2023-05-29,POS Indonesia,Palembang,Bukit Kecil,Express,2,4,Ontime
518721,133,2022-10-29,SiCepat,Palembang,Kemuning,Express,2,1,Ontime
699404,284,2022-08-24,POS Indonesia,Medan,Medan Petisah,Reguler,5,3,Ontime
553944,112,2022-07-02,J&T Express,Palembang,Sako,Same Day,1,5,Ontime
722573,253,2022-11-23,SiCepat,Padang,Padang Barat,Reguler,4,2,Ontime
661028,185,2023-04-14,Ninja Xpress,Padang,Padang Timur,Same Day,3,1,Ontime
11953,253,2023-04-10,JNE,Makassar,Makassar Barat,Same Day,3,1,Ontime
85165,196,2022-08-20,POS Indonesia,Yogyakarta,Mantrijeron,Express,3,2,Ontime
245504,130,2022-07-10,Ninja Xpress,Semarang,Tugu Mulyo,Next Day,5,2,Ontime
775213,197,2022-12-03,Ninja Xpress,Bekasi,Bekasi Barat,Express,5,2,Ontime
516751,152,2023-02-11,JNE,Makassar,Bontoala,Next Day,1,2,Ontime
221892,225,2023-01-05,J&T Express,Jakarta,Menteng,Same Day,5,5,Ontime
59223,210,2023-02-21,JNE,Makassar,Tallo,Next Day,3,2,Ontime
475142,127,2023-05-08,POS Indonesia,Surabaya,Simokerto,Same Day,2,4,Ontime
419622,156,2022-11-10,SiCepat,Bandar Lampung,Teluk Betung Utara,Same Day,3,1,Ontime
146243,142,2023-01-28,Ninja Xpress,Surabaya,Bulak,Next Day,5,5,Ontime
760830,112,2023-05-21,POS Indonesia,Jakarta,Cempaka Putih,Reguler,3,1,Ontime
657367,163,2022-11-25,SiCepat,Surakarta,Laweyan,Express,5,1,Ontime
381086,115,2023-04-20,SiCepat,Yogyakarta,Jetis,Next Day,5,4,Ontime
153675,236,2023-01-09,SiCepat,Bandung,Panyileukan,Next Day,5,3,Ontime
534721,233,2022-08-09,POS Indonesia,Bekasi,Mustika Jaya,Express,2,3,Ontime
158869,117,2023-03-09,SiCepat,Depok,Cipayung,Reguler,1,3,Ontime
413464,173,2023-03-19,POS Indonesia,Makassar,Makassar City,Reguler,5,2,Ontime
851849,266,2023-02-11,POS Indonesia,Bekasi,Mustika Jaya,Same Day,5,1,Ontime
538095,294,2022-07-08,JNE,Padang,Lubuk Kilangan,Next Day,3,5,Ontime
130412,182,2022-10-19,Ninja Xpress,Depok,Limo,Next Day,4,2,Ontime
859198,285,2022-11-03,J&T Express,Depok,Cimanggis,Express,4,3,Ontime
872402,125,2022-11-04,JNE,Palembang,Kemuning,Express,3,3,Ontime
14001,188,2022-07-19,SiCepat,Depok,Cilodong,Express,5,5,Ontime
655956,120,2023-02-09,SiCepat,Tangerang,Kronjo,Same Day,1,1,Ontime
839583,135,2022-11-13,SiCepat,Pekanbaru,Marpoyan Damai,Reguler,1,2,Ontime
716854,144,2023-01-05,Ninja Xpress,Pekanbaru,Tenayan Raya,Reguler,1,4,Ontime
583630,274,2023-06-11,J&T Express,Depok,Tapos,Same Day,2,3,Ontime
171971,140,2022-10-30,Ninja Xpress,Palembang,Bukit Besar,Reguler,1,2,Ontime
851333,231,2022-11-21,Ninja Xpress,Bogor,Citeureup,Same Day,2,2,Ontime
333229,205,2022-08-10,SiCepat,Surabaya,Rungkut,Next Day,3,3,Ontime
517179,296,2022-07-12,J&T Express,Yogyakarta,Tegalrejo,Next Day,4,2,Ontime
334728,126,2022-09-10,Ninja Xpress,Bandung,Panyileukan,Next Day,2,3,Ontime
671186,213,2022-09-22,Ninja Xpress,Bandar Lampung,Teluk Betung Barat,Reguler,3,5,Ontime
46767,276,2022-11-04,POS Indonesia,Medan,Medan Perjuangan,Same Day,4,4,Ontime
707477,203,2023-01-23,J&T Express,Medan,Medan Baru,Next Day,2,5,Ontime
374868,147,2022-09-13,POS Indonesia,Denpasar,Denpasar Barat,Next Day,2,5,Ontime
294558,127,2023-01-19,Ninja Xpress,Palembang,Ilir Timur Tiga,Same Day,3,1,Ontime
270684,199,2023-01-09,JNE,Bekasi,Rawalumbu,Next Day,2,5,Ontime
978432,219,2023-05-01,SiCepat,Pontianak,Pontianak Tenggara,Next Day,3,2,Ontime
95280,229,2022-07-28,SiCepat,Palembang,Kalidoni,Reguler,3,3,Ontime
29284,242,2022-07-18,JNE,Bandung,Cibeunying Kaler,Next Day,3,4,Ontime
247768,208,2023-01-10,SiCepat,Tangerang,Kosambi,Same Day,2,4,Ontime
185461,253,2022-08-27,JNE,Batam,Bengkong,Same Day,5,1,Ontime
300574,183,2022-09-16,J&T Express,Palembang,Bukit Besar,Next Day,2,5,Ontime
849255,150,2023-04-15,Ninja Xpress,Tangerang,Larangan,Next Day,1,1,Ontime
53075,197,2022-08-22,POS Indonesia,Bandar Lampung,Sukabumi,Reguler,3,2,Ontime
189039,146,2022-06-30,SiCepat,Bekasi,Rawalumbu,Same Day,4,5,Ontime
944306,215,2022-10-23,JNE,Bogor,Babakan Madang,Express,4,1,Ontime
505082,170,2022-08-05,Ninja Xpress,Bekasi,Jatiwaringin,Express,4,3,Ontime
130717,150,2023-03-18,SiCepat,Surabaya,Sukolilo,Reguler,1,5,Ontime
559918,225,2023-05-08,POS Indonesia,Makassar,Manggala,Reguler,4,4,Ontime
503721,121,2022-07-13,POS Indonesia,Surakarta,Tawangmangu,Reguler,4,5,Ontime
454483,236,2022-11-17,Ninja Xpress,Yogyakarta,Ngampilan,Same Day,2,3,Ontime
670616,153,2023-03-24,POS Indonesia,Depok,Sawangan,Express,3,4,Ontime
60122,171,2022-11-16,JNE,Bandar Lampung,Teluk Betung Selatan,Express,2,1,Ontime
925161,133,2023-01-23,JNE,Surabaya,Lakarsantri,Reguler,1,5,Ontime
68338,233,2022-10-10,J&T Express,Bogor,Bogor Selatan,Next Day,5,5,Ontime
693013,172,2022-11-14,JNE,Bekasi,Bekasi Utara,Same Day,4,5,Ontime
220495,139,2023-03-26,JNE,Bandung,Bojongloa Kidul,Reguler,3,3,Ontime
212291,145,2023-03-27,JNE,Tangerang,Ciputat,Same Day,3,2,Ontime
946863,250,2022-08-15,J&T Express,Semarang,Semarang Timur,Next Day,4,1,Ontime
794146,172,2022-10-03,J&T Express,Yogyakarta,Mantrijeron,Same Day,4,2,Ontime
410336,222,2023-02-17,J&T Express,Yogyakarta,Keparakan,Same Day,5,2,Ontime
909126,144,2023-03-11,POS Indonesia,Bandung,Bojongloa Kaler,Express,5,3,Ontime
900073,122,2022-11-25,Ninja Xpress,Surakarta,Karanganyar,Reguler,4,5,Ontime
780614,166,2022-10-05,POS Indonesia,Padang,Padang Barat,Express,2,2,Ontime
66799,209,2022-09-01,POS Indonesia,Bandar Lampung,Teluk Betung Selatan,Same Day,5,3,Ontime
88222,213,2022-11-08,JNE,Yogyakarta,Umbulharjo,Same Day,3,5,Ontime
699859,272,2022-06-16,SiCepat,Tangerang,Karang Tengah,Express,4,2,Ontime
438416,294,2022-09-15,POS Indonesia,Surakarta,Jebres,Express,5,5,Ontime
141334,260,2022-09-24,J&T Express,Padang,Padang Timur,Reguler,1,5,Ontime
183188,138,2023-04-10,JNE,Semarang,Banyumanik,Next Day,4,5,Ontime
196393,164,2022-10-29,SiCepat,Pontianak,Pontianak Barat,Reguler,2,1,Ontime
28882,216,2022-07-28,Ninja Xpress,Surabaya,Lakarsantri,Reguler,3,5,Ontime
826715,271,2022-06-13,Ninja Xpress,Yogyakarta,Sewon,Next Day,4,4,Ontime
216768,276,2022-08-10,JNE,Yogyakarta,Gondomanan,Express,1,4,Ontime
162024,243,2023-04-22,Ninja Xpress,Bogor,Bogor Selatan,Express,5,5,Ontime
178330,134,2023-03-25,SiCepat,Makassar,Makassar Timur,Reguler,1,3,Ontime
142463,115,2023-03-30,J&T Express,Denpasar,Kedonganan,Reguler,2,5,Ontime
681545,270,2022-10-01,POS Indonesia,Depok,Cimanggis,Express,3,5,Ontime
978746,222,2023-04-22,Ninja Xpress,Surakarta,Jebres,Express,2,2,Ontime
954005,158,2022-11-13,SiCepat,Palembang,Sako,Express,3,5,Ontime
678872,208,2023-02-15,SiCepat,Bandung,Gedebage,Same Day,3,4,Ontime
505729,140,2023-04-09,SiCepat,Depok,Sawangan,Reguler,4,1,Ontime
897206,229,2023-01-07,Ninja Xpress,Depok,Tapos,Next Day,3,2,Ontime
109115,215,2022-11-15,SiCepat,Tangerang,Ciputat,Next Day,4,2,Ontime
259593,212,2022-12-06,POS Indonesia,Malang,Lowokwaru,Reguler,4,5,Ontime
563276,144,2022-09-29,J&T Express,Bogor,Tanah Sereal,Next Day,3,1,Ontime
617049,207,2022-09-30,Ninja Xpress,Bogor,Cileungsi,Reguler,2,5,Ontime
895805,172,2023-01-29,SiCepat,Batam,Sekupang,Same Day,5,3,Ontime
485187,131,2022-12-31,JNE,Pontianak,Pontianak Kota,Same Day,3,3,Ontime
354792,198,2022-08-20,JNE,Bandar Lampung,Kedamaian,Express,4,2,Ontime
638212,138,2022-12-03,POS Indonesia,Denpasar,Kerobokan,Next Day,2,3,Ontime
753091,259,2022-07-25,SiCepat,Yogyakarta,Jetis,Express,5,5,Ontime
586251,221,2023-04-15,POS Indonesia,Palembang,Plaju,Express,3,3,Ontime
77368,168,2022-11-23,Ninja Xpress,Pekanbaru,Senapelan,Same Day,1,5,Ontime
818435,171,2022-11-14,SiCepat,Surakarta,Jenawi,Express,4,3,Ontime
615818,244,2022-08-04,JNE,Bekasi,Jati Sampurna,Next Day,3,1,Ontime
967998,260,2022-09-09,SiCepat,Surakarta,Laweyan,Same Day,5,4,Ontime
105871,136,2022-07-27,JNE,Palembang,Sukarami,Reguler,2,4,Ontime
965792,120,2022-11-14,SiCepat,Denpasar,Tuban,Next Day,5,2,Ontime
718033,129,2023-03-09,JNE,Yogyakarta,Sewon,Express,2,4,Ontime
29855,299,2023-04-08,Ninja Xpress,Padang,Nanggalo,Express,5,1,Ontime
32877,187,2022-07-05,Ninja Xpress,Surabaya,Tandes,Same Day,3,5,Ontime
400282,111,2023-03-30,J&T Express,Depok,Mekarsari,Next Day,1,5,Ontime
501264,299,2022-12-07,J&T Express,Makassar,Wajo,Same Day,5,1,Ontime
564571,268,2022-11-23,JNE,Batam,Sei Beduk,Next Day,2,2,Ontime
46044,156,2022-07-01,J&T Express,Medan,Medan Belawan,Express,1,3,Ontime
697860,277,2022-07-31,SiCepat,Padang,Lubuk Kilangan,Express,5,4,Ontime
191279,288,2023-02-21,POS Indonesia,Padang,Pauh,Express,4,2,Ontime
26723,286,2022-08-08,SiCepat,Jakarta,Ciracas,Reguler,5,4,Ontime
263934,150,2023-03-16,JNE,Denpasar,Denpasar Timur,Next Day,5,5,Ontime
33839,174,2023-03-14,J&T Express,Palembang,Seberang Ulu I,Next Day,3,1,Ontime
836614,249,2022-10-11,POS Indonesia,Denpasar,Sesetan,Reguler,3,1,Ontime
613395,262,2023-02-20,Ninja Xpress,Yogyakarta,Jetis,Reguler,2,5,Ontime
596824,236,2023-06-11,POS Indonesia,Pontianak,Pontianak Timur,Express,3,5,Ontime
81468,242,2023-04-11,JNE,Bekasi,Bekasi Timur,Next Day,3,2,Ontime
357998,252,2023-04-22,SiCepat,Depok,Cimanggis,Express,2,5,Ontime
207808,227,2022-11-07,SiCepat,Bogor,Leuwiliang,Reguler,5,1,Ontime
884503,291,2023-01-30,POS Indonesia,Pontianak,Pontianak Tenggara,Express,5,5,Ontime
8622,130,2022-10-28,POS Indonesia,Surabaya,Wiyung,Reguler,5,3,Ontime
971266,134,2023-03-02,POS Indonesia,Tangerang,Serpong Utara,Express,2,3,Ontime
635372,157,2023-05-10,POS Indonesia,Medan,Medan Johor,Next Day,4,3,Ontime
483959,252,2023-05-04,Ninja Xpress,Bandar Lampung,Sukabumi,Same Day,5,2,Ontime
775946,127,2022-10-25,J&T Express,Bekasi,Bekasi Utara,Same Day,3,1,Ontime
794135,149,2022-06-22,Ninja Xpress,Batam,Sagulung,Express,3,3,Ontime
782247,151,2023-04-23,POS Indonesia,Yogyakarta,Gondomanan,Next Day,5,3,Ontime
28122,263,2023-01-21,POS Indonesia,Padang,Padang Selatan,Reguler,5,4,Ontime
204077,265,2022-11-25,J&T Express,Bandung,Regol,Same Day,5,4,Ontime
523928,237,2022-11-22,POS Indonesia,Batam,Sagulung,Reguler,2,3,Ontime
615990,142,2023-04-24,J&T Express,Batam,Nongsa,Express,5,5,Ontime
140313,112,2023-05-15,POS Indonesia,Palembang,Bukit Kecil,Reguler,2,5,Ontime
926075,274,2023-05-10,J&T Express,Jakarta,Setiabudi,Reguler,5,4,Ontime
670449,207,2022-09-11,POS Indonesia,Bandung,Babakan Ciparay,Same Day,1,2,Ontime
853926,176,2022-12-17,JNE,Tangerang,Legok,Express,2,1,Ontime
550834,284,2023-01-06,Ninja Xpress,Medan,Medan Marelan,Reguler,3,2,Ontime
257260,247,2023-02-01,JNE,Surabaya,Lakarsantri,Reguler,4,5,Ontime
399424,182,2022-10-04,J&T Express,Yogyakarta,Pakualaman,Reguler,2,1,Ontime
908124,264,2023-05-27,SiCepat,Yogyakarta,Ngampilan,Express,4,4,Ontime
928272,188,2023-05-18,Ninja Xpress,Jakarta,Pancoran,Express,1,5,Ontime
832593,206,2023-01-01,Ninja Xpress,Malang,Kedungkandang,Same Day,2,4,Ontime
188015,127,2023-02-20,SiCepat,Bekasi,Jatiwaringin,Same Day,1,5,Ontime
5016,286,2022-12-10,JNE,Jakarta,Kramat Jati,Reguler,1,1,Ontime
640106,190,2023-01-23,J&T Express,Tangerang,Cipondoh,Next Day,1,4,Ontime
245278,253,2023-05-11,J&T Express,Malang,Ngajung,Express,4,5,Ontime
591460,160,2023-01-23,SiCepat,Semarang,Semarang Utara,Next Day,2,3,Ontime
640010,239,2023-03-15,SiCepat,Bekasi,Bekasi Timur,Same Day,4,4,Ontime
91044,237,2022-10-17,POS Indonesia,Pekanbaru,Senapelan,Next Day,1,2,Ontime
10474,234,2023-05-20,JNE,Palembang,Kalidoni,Express,2,1,Ontime
879996,278,2023-01-02,SiCepat,Semarang,Semarang Selatan,Express,3,2,Ontime
306702,270,2022-11-26,J&T Express,Semarang,Semarang Selatan,Next Day,1,2,Ontime
287848,163,2022-07-04,J&T Express,Semarang,Pedurungan,Same Day,5,2,Ontime
148264,238,2023-05-06,JNE,Pontianak,Pontianak Utara,Same Day,3,4,Ontime
481637,227,2022-07-21,JNE,Depok,Cipayung,Reguler,2,4,Ontime
130805,291,2023-02-22,SiCepat,Batam,Bengkong,Reguler,1,4,Ontime
559273,229,2023-03-21,Ninja Xpress,Padang,Bungus Teluk Kabung,Express,3,5,Ontime
547762,183,2023-03-10,Ninja Xpress,Malang,Klojen,Same Day,4,4,Ontime
726116,145,2023-04-27,SiCepat,Makassar,Tallo,Same Day,2,5,Ontime
66331,224,2023-02-24,JNE,Bandung,Coblong,Next Day,4,3,Ontime
676404,262,2023-05-02,POS Indonesia,Pekanbaru,Bukit Raya,Express,2,2,Ontime
348227,114,2022-11-17,J&T Express,Tangerang,Pondok Aren,Next Day,3,2,Ontime
468557,152,2022-06-13,J&T Express,Padang,Padang Barat,Express,1,2,Ontime
345836,256,2023-01-21,J&T Express,Semarang,Tugu Mulyo,Same Day,2,5,Ontime
910527,215,2023-02-15,J&T Express,Makassar,Makassar Barat,Reguler,5,5,Ontime
28078,136,2023-03-24,SiCepat,Pekanbaru,Sukajadi,Same Day,3,5,Ontime
